card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
365,701,AMEX,CREDIT,302701760602871,2019-09-01,163,NO,2,11800.0,2018-01-01,2018
2042,1147,MASTERCARD,DEBIT,5065968170690020,2021-10-01,724,NO,2,18050.0,2003-03-01,2010
3924,1147,DISCOVER,CREDIT,6275110784130490,2022-09-01,286,YES,2,21800.0,2010-07-01,2011
1497,1625,MASTERCARD,DEBIT (PREPAID),5168819174478420,2024-04-01,832,YES,1,97.0,2020-02-01,2020
2557,1664,AMEX,CREDIT,318803318319134,2009-05-01,526,YES,2,19600.0,2008-04-01,2011
2273,1664,DISCOVER,CREDIT,6611325354970090,2019-12-01,708,NO,2,21900.0,2011-03-01,2011
5544,1664,VISA,CREDIT,4404395202932240,2008-12-01,547,YES,2,21400.0,2008-11-01,2011
5147,1664,MASTERCARD,DEBIT,5166389194621460,2024-02-01,231,NO,2,34572.0,2009-10-01,2015
1498,1273,MASTERCARD,CREDIT,5450176266666010,2020-08-01,94,YES,2,11700.0,2020-02-01,2020
154,1009,MASTERCARD,CREDIT,5166184234444180,2020-02-01,459,YES,1,8500.0,2008-01-01,2009
4709,1009,MASTERCARD,DEBIT,5124862044427460,2021-08-01,457,YES,2,19928.0,2009-09-01,2011
5601,1009,MASTERCARD,DEBIT,5103189398605020,2023-01-01,278,YES,1,9902.0,2010-11-01,2012
1008,1341,VISA,CREDIT,4700163491012710,2021-04-01,598,YES,1,11000.0,2002-02-01,2015
4766,1341,MASTERCARD,CREDIT,5742718738269550,2023-08-01,363,YES,1,6300.0,2010-09-01,2010
4394,1341,VISA,DEBIT,4454576588239750,2022-12-01,519,YES,1,22474.0,2012-08-01,2012
4098,1341,MASTERCARD,DEBIT,5676742282559050,2024-08-01,195,YES,1,24926.0,2001-08-01,2011
1499,925,MASTERCARD,DEBIT (PREPAID),5832570048691470,2020-02-01,589,YES,2,77.0,2020-02-01,2020
768,824,VISA,CREDIT,4973418783827140,2020-02-01,351,YES,1,9100.0,2020-01-01,2020
5958,824,MASTERCARD,DEBIT,5514287546883550,2018-07-01,616,YES,1,10838.0,2009-12-01,2010
473,824,MASTERCARD,DEBIT,5393478219521010,2020-07-01,98,YES,1,1940.0,2020-01-01,2020
3838,824,MASTERCARD,DEBIT,5538157860540580,2016-06-01,877,YES,2,100.0,2008-07-01,2008
5074,563,MASTERCARD,DEBIT,5493054218474580,2021-01-01,938,YES,1,23231.0,2007-10-01,2011
2097,563,VISA,DEBIT,4483872607052920,2009-03-01,224,YES,2,17323.0,2005-03-01,2011
1060,563,VISA,CREDIT,4539282352879530,2021-07-01,719,YES,2,11800.0,2005-02-01,2018
4054,563,MASTERCARD,CREDIT,5261546733039060,2022-06-01,897,YES,2,6100.0,2017-07-01,2017
2760,563,MASTERCARD,DEBIT,5607545663588370,2022-06-01,320,YES,1,18241.0,2016-04-01,2016
2864,563,VISA,DEBIT (PREPAID),4615078938268870,2007-11-01,149,NO,2,100.0,2004-05-01,2010
5485,1612,MASTERCARD,CREDIT,5237651154500170,2007-12-01,555,YES,2,12700.0,2007-11-01,2010
2581,1700,VISA,CREDIT,4012401097853240,2022-03-01,931,YES,3,4600.0,2008-04-01,2010
474,963,MASTERCARD,DEBIT,5144733341253770,2023-05-01,686,YES,1,21106.0,2020-01-01,2020
1500,963,MASTERCARD,DEBIT,5407128452594540,2020-02-01,444,YES,1,16417.0,2020-02-01,2020
1353,963,MASTERCARD,CREDIT,5011729300918940,2020-10-01,29,YES,1,6500.0,2015-02-01,2015
475,904,MASTERCARD,CREDIT,5952221076870750,2020-08-01,821,YES,2,5600.0,2020-01-01,2020
2297,1586,MASTERCARD,CREDIT,5991530949395980,2015-07-01,711,YES,1,5700.0,2012-03-01,2012
6051,1586,VISA,CREDIT,4442371694432270,2022-11-01,200,YES,1,11800.0,2011-12-01,2011
1122,1586,VISA,CREDIT,4635588567901590,2022-05-01,313,YES,2,20700.0,2007-02-01,2007
1365,1586,MASTERCARD,DEBIT,5891506977538040,2021-02-01,906,YES,2,17587.0,2016-02-01,2016
5168,1286,VISA,DEBIT,4820798124390410,2021-01-01,40,YES,2,24651.0,2009-10-01,2015
5798,1286,VISA,DEBIT,4855497833896740,2020-02-01,610,YES,2,27727.0,2003-12-01,2009
5518,719,MASTERCARD,DEBIT,5866359917107310,2023-12-01,102,YES,1,21727.0,2008-11-01,2008
6021,719,VISA,CREDIT,4682446350562810,2023-08-01,554,YES,1,13900.0,2010-12-01,2010
4075,719,MASTERCARD,CREDIT,5206052634840450,2022-05-01,923,YES,2,10300.0,2019-07-01,2019
769,1469,VISA,DEBIT (PREPAID),4208596410593800,2024-11-01,957,YES,1,16.0,2020-01-01,2020
770,930,VISA,DEBIT,4447933834459560,2024-04-01,90,YES,1,9146.0,2020-01-01,2020
1501,930,MASTERCARD,CREDIT,5140347165185810,2020-02-01,633,YES,2,5000.0,2020-02-01,2020
2761,1814,MASTERCARD,DEBIT,5333200083950490,2016-07-01,47,YES,1,17895.0,2016-04-01,2016
4375,1814,VISA,DEBIT (PREPAID),4790335686286660,2022-01-01,921,YES,1,59.0,2011-08-01,2011
1040,1814,VISA,CREDIT,4205377401404980,2022-07-01,905,YES,1,11800.0,2004-02-01,2013
2298,1723,MASTERCARD,DEBIT (PREPAID),5000674775470350,2016-10-01,358,YES,2,74.0,2012-03-01,2012
4099,1723,MASTERCARD,DEBIT,5261707910736280,2020-05-01,104,YES,1,13168.0,2001-08-01,2007
2479,1723,MASTERCARD,DEBIT,5197717468385410,2006-07-01,928,YES,1,12431.0,2005-04-01,2007
1502,1377,MASTERCARD,DEBIT,5367393978634440,2020-02-01,488,YES,2,21478.0,2020-02-01,2020
4598,1377,MASTERCARD,DEBIT,5132040468161140,2022-06-01,792,YES,2,4583.0,2006-09-01,2015
1793,1377,VISA,DEBIT (PREPAID),4389249731393090,2020-02-01,950,YES,1,11.0,2020-02-01,2020
5097,470,VISA,CREDIT,4050701553546410,2020-07-01,644,YES,1,5800.0,2007-10-01,2013
2896,470,MASTERCARD,DEBIT,5569531561859090,2013-01-01,29,YES,2,2704.0,2006-05-01,2013
3733,470,MASTERCARD,DEBIT,5926369913315410,2021-04-01,982,NO,1,7581.0,2005-07-01,2014
1794,1804,VISA,CREDIT,4333566542239050,2020-02-01,211,NO,1,10200.0,2020-02-01,2020
476,1804,MASTERCARD,DEBIT,5979460179212680,2022-10-01,565,YES,1,9984.0,2020-01-01,2020
1795,1804,VISA,DEBIT,4970053603571610,2022-04-01,864,YES,2,2174.0,2020-02-01,2020
771,1804,VISA,CREDIT,4101014748476780,2023-03-01,701,YES,2,200.0,2020-01-01,2020
1503,229,MASTERCARD,CREDIT,5613179179990520,2021-04-01,874,YES,2,7900.0,2020-02-01,2020
2683,229,VISA,DEBIT,4909457460257160,2020-03-01,892,NO,1,20827.0,2011-04-01,2011
1504,229,MASTERCARD,DEBIT (PREPAID),5458802986531940,2020-02-01,895,NO,1,74.0,2020-02-01,2020
1796,229,VISA,DEBIT,4492510144355970,2020-02-01,858,YES,1,52585.0,2020-02-01,2020
5942,229,VISA,CREDIT,4704292963714440,2023-06-01,871,NO,1,16700.0,2008-12-01,2009
4139,1512,VISA,DEBIT,4194162404761830,2023-12-01,523,YES,2,32030.0,2004-08-01,2009
4923,1512,MASTERCARD,DEBIT (PREPAID),5040698021601970,2020-11-01,796,YES,2,64.0,2019-09-01,2019
95,1512,MASTERCARD,DEBIT (PREPAID),5314994607311010,2014-06-01,406,YES,1,78.0,2006-01-01,2011
2582,1512,VISA,CREDIT,4865864021142940,2022-11-01,615,YES,1,18500.0,2008-04-01,2012
5049,1512,MASTERCARD,DEBIT,5008189212339000,2019-09-01,644,YES,2,26357.0,2006-10-01,2013
5190,1512,MASTERCARD,DEBIT,5568328410834830,2020-12-01,811,YES,1,28864.0,2010-10-01,2013
976,1512,MASTERCARD,DEBIT,5948987936502880,2020-07-01,368,NO,2,19651.0,2000-02-01,2013
3689,1512,MASTERCARD,DEBIT,5402510129676480,2021-10-01,514,NO,2,52179.0,2003-07-01,2010
4425,1543,MASTERCARD,DEBIT,5125741393893480,2022-08-01,13,YES,2,47709.0,2014-08-01,2014
4687,1543,VISA,DEBIT,4134342241718160,2016-03-01,354,YES,2,54128.0,2008-09-01,2011
4473,1543,VISA,DEBIT,4559874462694120,2024-08-01,810,YES,2,39389.0,2018-08-01,2018
3864,1543,VISA,CREDIT,4900671019998760,2020-02-01,304,YES,1,29800.0,2008-07-01,2011
424,147,DISCOVER,CREDIT,6837183865208670,2020-01-01,482,YES,1,19100.0,2020-01-01,2020
3013,147,VISA,DEBIT,4633730568874380,2009-07-01,565,NO,2,2819.0,2009-05-01,2009
772,147,VISA,CREDIT,4341971374222430,2020-01-01,255,YES,1,12100.0,2020-01-01,2020
2634,147,MASTERCARD,CREDIT,5890900416850840,2021-08-01,152,YES,1,18000.0,2010-04-01,2010
1109,1941,MASTERCARD,CREDIT,5931316682508140,2019-11-01,164,YES,2,8700.0,2007-02-01,2007
2940,1941,VISA,DEBIT (PREPAID),4704135426810720,2020-02-01,251,YES,2,30.0,2007-05-01,2008
2030,1941,MASTERCARD,DEBIT,5183385831950700,2013-08-01,886,YES,2,22248.0,2002-03-01,2015
2031,901,MASTERCARD,DEBIT (PREPAID),5050054589241380,2007-09-01,783,YES,1,69.0,2002-03-01,2012
3729,901,DISCOVER,CREDIT,6630783814792740,2024-08-01,24,YES,1,9600.0,2005-07-01,2012
4152,901,MASTERCARD,DEBIT,5956465531203720,2022-02-01,270,YES,2,4319.0,2005-08-01,2011
773,191,VISA,DEBIT,4563795747354610,2020-01-01,922,YES,1,24079.0,2020-01-01,2020
477,12,MASTERCARD,DEBIT,5108476679203450,2020-02-01,101,YES,2,10058.0,2020-01-01,2020
2782,1828,VISA,DEBIT,4054167228117850,2023-07-01,695,YES,2,974.0,2018-04-01,2018
3090,1828,MASTERCARD,DEBIT,5513112349725580,2020-07-01,255,YES,2,1212.0,2011-05-01,2011
2783,29,VISA,CREDIT,4794836039067040,2021-02-01,764,YES,1,2700.0,2018-04-01,2018
3045,29,MASTERCARD,DEBIT,5345212200076220,2022-08-01,387,YES,1,16113.0,2010-05-01,2010
4477,181,AMEX,CREDIT,383087654646315,2019-12-01,884,YES,2,13700.0,2019-08-01,2019
1061,995,VISA,DEBIT,4754798174315610,2024-03-01,932,NO,2,19097.0,2005-02-01,2010
1505,1218,MASTERCARD,DEBIT,5358649877200800,2020-02-01,384,YES,1,12874.0,2020-02-01,2020
3302,186,VISA,CREDIT,4219906676806330,2015-09-01,998,YES,2,8900.0,2005-06-01,2011
4490,171,MASTERCARD,DEBIT (PREPAID),5648056200144950,2024-12-01,793,YES,2,46.0,1996-09-01,2007
3704,171,VISA,DEBIT,4992498548379230,2015-10-01,867,YES,2,13116.0,2003-07-01,2012
1239,171,VISA,DEBIT,4548390986370910,2021-10-01,555,YES,2,21022.0,2010-02-01,2011
774,1401,VISA,CREDIT,4495570113367070,2021-01-01,844,NO,1,13200.0,2020-01-01,2020
1506,1401,MASTERCARD,DEBIT,5949620157170510,2020-02-01,513,YES,1,12569.0,2020-02-01,2020
2911,1314,VISA,CREDIT,4459121196885640,2010-08-01,455,YES,2,10100.0,2006-05-01,2010
1081,1314,MASTERCARD,DEBIT,5287025690873730,2012-09-01,649,YES,2,15714.0,2006-02-01,2006
2359,1314,VISA,CREDIT,4333294773814550,2017-08-01,973,YES,1,15000.0,2016-03-01,2016
1140,1314,MASTERCARD,DEBIT,5283924863850620,2022-03-01,447,NO,2,14664.0,2008-02-01,2010
3162,1314,MASTERCARD,DEBIT,5946312773938300,2015-10-01,291,YES,1,12605.0,2015-05-01,2015
5455,1560,MASTERCARD,CREDIT,5544000819929570,2023-10-01,107,YES,2,500.0,2006-11-01,2011
2767,1560,MASTERCARD,DEBIT,5489055781970210,2021-06-01,833,YES,1,15492.0,2017-04-01,2017
2528,1560,MASTERCARD,CREDIT,5228090830138310,2020-11-01,545,YES,2,12800.0,2007-04-01,2010
1507,1560,MASTERCARD,CREDIT,5308155941746070,2023-02-01,627,YES,2,3300.0,2020-02-01,2020
5769,1560,DISCOVER,CREDIT,6426640903869180,2020-08-01,662,YES,1,15500.0,2001-12-01,2008
2501,1560,AMEX,CREDIT,363302965648730,2022-06-01,838,YES,2,4100.0,2006-04-01,2010
2635,613,MASTERCARD,DEBIT,5946607095736670,2020-02-01,861,YES,2,18764.0,2010-04-01,2014
775,613,VISA,DEBIT,4168053621668610,2022-07-01,790,YES,2,33302.0,2020-01-01,2020
3799,613,AMEX,CREDIT,312433752932924,2024-07-01,697,YES,1,12600.0,2007-07-01,2011
1191,613,VISA,DEBIT,4102523265404420,2023-07-01,669,YES,1,28320.0,2009-02-01,2009
2176,346,MASTERCARD,DEBIT,5594299457198900,2023-10-01,782,YES,2,2883.0,2008-03-01,2015
2440,346,MASTERCARD,DEBIT,5100015130200650,2023-05-01,189,YES,2,28886.0,2003-04-01,2011
192,346,DISCOVER,CREDIT,6690095408585360,2022-11-01,162,YES,1,14400.0,2009-01-01,2009
3379,346,MASTERCARD,DEBIT (PREPAID),5511433440463500,2023-12-01,463,NO,2,86.0,2008-06-01,2010
5927,346,MASTERCARD,CREDIT,5117389461118600,2024-02-01,711,NO,1,11800.0,2008-12-01,2008
4115,346,MASTERCARD,CREDIT,5279878979919010,2021-02-01,249,YES,2,18900.0,2003-08-01,2007
2778,346,MASTERCARD,DEBIT,5447315840545670,2020-06-01,843,YES,1,37318.0,2018-04-01,2018
5256,812,DISCOVER,CREDIT,6107025095995910,2020-01-01,870,YES,1,2400.0,2012-10-01,2012
4862,13,VISA,CREDIT,4846797588329540,2019-05-01,143,NO,2,3500.0,2013-09-01,2013
2109,13,MASTERCARD,CREDIT,5506489220180450,2022-12-01,413,YES,1,10400.0,2006-03-01,2015
2941,13,VISA,DEBIT,4066959047815430,2020-08-01,283,YES,1,10629.0,2007-05-01,2008
4270,13,VISA,DEBIT (PREPAID),4191204010061930,2023-11-01,495,YES,2,64.0,2008-08-01,2012
4165,602,VISA,DEBIT,4789489264488970,2024-07-01,994,YES,1,13361.0,2005-08-01,2010
6084,602,MASTERCARD,DEBIT,5931695374662430,2021-05-01,894,YES,1,24739.0,2013-12-01,2013
5979,602,VISA,DEBIT,4355941830927570,2022-08-01,502,YES,2,12978.0,2009-12-01,2009
3982,602,VISA,CREDIT,4509798381757680,2021-11-01,529,YES,1,9500.0,2011-07-01,2016
346,657,MASTERCARD,DEBIT,5507324126094420,2021-02-01,373,YES,1,15331.0,2015-01-01,2015
2420,657,VISA,DEBIT,4368582518967050,2010-10-01,578,YES,1,16725.0,2001-04-01,2008
4013,657,VISA,DEBIT,4634300017755180,2014-04-01,37,YES,1,22861.0,2013-07-01,2013
4662,657,MASTERCARD,DEBIT,5220530694931900,2024-05-01,201,YES,1,24186.0,2008-09-01,2008
155,909,MASTERCARD,DEBIT (PREPAID),5237569453908010,2024-03-01,599,YES,2,21.0,2008-01-01,2013
3719,909,VISA,DEBIT,4275115874708960,2023-09-01,740,YES,2,32075.0,2004-07-01,2010
4663,909,MASTERCARD,DEBIT,5275728896235460,2020-05-01,479,YES,2,3934.0,2008-09-01,2015
5232,909,MASTERCARD,DEBIT,5829712075231650,2022-06-01,538,YES,1,5204.0,2011-10-01,2013
2583,909,VISA,DEBIT,4276711504175400,2023-04-01,793,YES,2,11239.0,2008-04-01,2010
1508,183,MASTERCARD,CREDIT,5445140227910180,2020-02-01,611,YES,1,11200.0,2020-02-01,2020
1797,183,VISA,DEBIT,4215026986628620,2022-06-01,544,YES,2,10430.0,2020-02-01,2020
1798,183,VISA,CREDIT,4194820728333900,2021-12-01,521,YES,1,9400.0,2020-02-01,2020
478,1792,MASTERCARD,DEBIT,5988371080858830,2022-01-01,648,NO,2,18296.0,2020-01-01,2020
1440,1792,DISCOVER,CREDIT,6347540441639610,2024-03-01,277,YES,2,4300.0,2020-02-01,2020
5744,1599,VISA,CREDIT,4215168783347290,2022-02-01,152,YES,2,7500.0,2019-11-01,2019
776,1599,VISA,DEBIT,4435064478746630,2021-09-01,229,YES,1,22811.0,2020-01-01,2020
777,1599,VISA,DEBIT,4150139913418040,2022-05-01,502,YES,1,9865.0,2020-01-01,2020
44,1267,VISA,DEBIT,4194403279790050,2024-08-01,282,YES,2,27584.0,2003-01-01,2008
4299,1267,VISA,DEBIT (PREPAID),4368130002871910,2024-02-01,624,YES,1,50.0,2009-08-01,2009
3926,1267,MASTERCARD,DEBIT,5781287562576110,2011-10-01,834,YES,2,23152.0,2010-07-01,2010
3802,1267,MASTERCARD,DEBIT,5835780437577400,2022-01-01,844,YES,2,11108.0,2007-07-01,2015
1509,411,MASTERCARD,DEBIT,5350446523909330,2023-05-01,611,YES,1,37192.0,2020-02-01,2020
4832,411,MASTERCARD,DEBIT (PREPAID),5533776724641360,2017-10-01,834,YES,2,59.0,2012-09-01,2012
5021,350,MASTERCARD,DEBIT,5428371634860430,2009-06-01,574,YES,2,24413.0,2005-10-01,2015
3709,350,MASTERCARD,DEBIT,5506289501829430,2020-10-01,366,YES,1,27491.0,2004-07-01,2014
2865,350,VISA,CREDIT,4482149609303330,2023-03-01,969,YES,2,12100.0,2004-05-01,2010
3623,350,VISA,DEBIT,4879859310850630,2024-03-01,878,YES,2,19256.0,2017-06-01,2017
479,1323,MASTERCARD,DEBIT,5054119105173350,2024-07-01,774,YES,1,12053.0,2020-01-01,2020
318,1323,VISA,CREDIT,4498891346944000,2020-02-01,734,YES,2,8700.0,2013-01-01,2013
3993,1323,MASTERCARD,DEBIT,5376527370326170,2023-09-01,565,YES,1,19267.0,2012-07-01,2012
2980,1323,VISA,DEBIT,4007252024868250,2013-05-01,524,YES,1,14074.0,2008-05-01,2009
1799,934,VISA,CREDIT,4159426139130540,2020-02-01,640,YES,2,0.0,2020-02-01,2020
1800,934,VISA,CREDIT,4920574801884070,2021-11-01,378,NO,1,12300.0,2020-02-01,2020
480,934,MASTERCARD,DEBIT,5949121295863240,2020-02-01,399,NO,2,2055.0,2020-01-01,2020
4389,421,MASTERCARD,DEBIT,5803489621102600,2021-12-01,503,YES,1,33070.0,2012-08-01,2012
6101,421,MASTERCARD,DEBIT,5865665247394120,2024-08-01,626,YES,2,16094.0,2014-12-01,2014
5560,421,MASTERCARD,DEBIT,5218949137846820,2020-02-01,497,YES,2,19651.0,2009-11-01,2009
1510,421,MASTERCARD,DEBIT,5331334705575600,2023-06-01,453,YES,1,23875.0,2020-02-01,2020
2177,421,MASTERCARD,CREDIT,5973458794875600,2023-09-01,685,YES,1,10600.0,2008-03-01,2016
4153,421,MASTERCARD,DEBIT,5132479425505370,2010-10-01,625,YES,2,26774.0,2005-08-01,2015
5075,421,MASTERCARD,DEBIT,5305360695397670,2022-12-01,307,NO,2,7842.0,2007-10-01,2014
4080,223,VISA,DEBIT (PREPAID),4502772598432890,2024-04-01,928,YES,1,55.0,2019-07-01,2019
2926,223,MASTERCARD,CREDIT,5573846518194120,2014-09-01,32,YES,1,12600.0,2007-05-01,2012
2636,223,MASTERCARD,DEBIT,5287664021778790,2012-06-01,973,YES,2,16647.0,2010-04-01,2012
5682,223,AMEX,CREDIT,315285408349939,2022-12-01,695,YES,1,8600.0,2013-11-01,2013
268,223,MASTERCARD,CREDIT,5682154590913950,2012-11-01,9,YES,3,15900.0,2011-01-01,2011
2167,223,AMEX,CREDIT,300717031458937,2009-09-01,194,YES,1,5800.0,2008-03-01,2008
481,1402,MASTERCARD,DEBIT,5573456051575880,2024-09-01,515,YES,2,31845.0,2020-01-01,2020
296,1402,MASTERCARD,CREDIT,5190611696772110,2018-10-01,920,YES,2,25300.0,2012-01-01,2012
2299,1402,MASTERCARD,DEBIT,5690418496059240,2022-07-01,216,YES,1,35299.0,2012-03-01,2012
482,1650,MASTERCARD,DEBIT,5799559141683850,2020-01-01,461,YES,2,7488.0,2020-01-01,2020
483,1650,MASTERCARD,CREDIT,5656952388282680,2021-07-01,589,YES,2,10200.0,2020-01-01,2020
1801,1650,VISA,CREDIT,4794716774405770,2022-09-01,468,NO,2,15300.0,2020-02-01,2020
3657,354,VISA,DEBIT,4628936693780100,2022-05-01,450,YES,1,23798.0,2000-07-01,2007
1168,354,MASTERCARD,DEBIT,5226253469892720,2023-06-01,896,YES,1,20859.0,2009-02-01,2009
2924,354,DISCOVER,CREDIT,6846703172802180,2007-07-01,994,YES,1,9200.0,2007-05-01,2014
4518,354,MASTERCARD,DEBIT,5645109053545730,2024-02-01,508,YES,1,35681.0,2002-09-01,2014
4902,354,AMEX,CREDIT,397099721312783,2023-08-01,647,YES,1,9000.0,2017-09-01,2017
3168,354,VISA,DEBIT,4298702562718330,2021-01-01,595,YES,1,15206.0,2015-05-01,2015
4907,314,MASTERCARD,CREDIT,5408809633056340,2020-10-01,504,YES,2,19800.0,2017-09-01,2017
1511,1457,MASTERCARD,CREDIT,5017560063090850,2024-02-01,331,NO,2,5400.0,2020-02-01,2020
1512,1457,MASTERCARD,DEBIT,5582785061995750,2022-01-01,82,YES,1,15834.0,2020-02-01,2020
484,1457,MASTERCARD,DEBIT,5478474703672390,2020-05-01,881,YES,1,15688.0,2020-01-01,2020
1513,1457,MASTERCARD,CREDIT,5159912190298030,2024-09-01,479,YES,1,12200.0,2020-02-01,2020
5519,1613,MASTERCARD,CREDIT,5720952964572780,2020-11-01,145,YES,1,12500.0,2008-11-01,2010
4549,1613,MASTERCARD,DEBIT,5431233824162770,2022-04-01,976,YES,1,5796.0,2004-09-01,2011
4538,1613,VISA,DEBIT (PREPAID),4590514334794620,2022-06-01,270,YES,2,109.0,2003-09-01,2009
1802,1613,VISA,DEBIT,4489235577455870,2020-07-01,557,YES,2,15747.0,2020-02-01,2020
485,945,MASTERCARD,CREDIT,5584035369803220,2021-04-01,410,YES,1,11900.0,2020-01-01,2020
1397,945,AMEX,CREDIT,383902088570937,2023-07-01,353,YES,2,12700.0,2020-02-01,2020
3983,586,VISA,CREDIT,4095430974536550,2021-03-01,614,YES,2,20300.0,2011-07-01,2011
1514,586,MASTERCARD,DEBIT (PREPAID),5447113003265840,2021-11-01,762,YES,1,75.0,2020-02-01,2020
1515,586,MASTERCARD,DEBIT,5161769445279590,2022-03-01,746,NO,1,15163.0,2020-02-01,2020
3124,586,VISA,DEBIT,4957920148379710,2022-11-01,577,YES,1,30952.0,2012-05-01,2012
5928,119,MASTERCARD,DEBIT,5736601123142270,2022-01-01,145,YES,2,13177.0,2008-12-01,2014
5980,119,VISA,CREDIT,4282551690422600,2019-03-01,688,YES,1,2500.0,2009-12-01,2009
379,119,MASTERCARD,DEBIT,5138208680850050,2020-09-01,400,NO,2,20819.0,2019-01-01,2019
3014,1312,VISA,DEBIT,4834799974606450,2023-08-01,389,YES,1,10599.0,2009-05-01,2010
1156,1529,VISA,DEBIT,4294047917295710,2023-05-01,325,YES,2,38171.0,2008-02-01,2011
3927,1529,MASTERCARD,DEBIT,5179211547158070,2020-12-01,46,YES,1,61324.0,2010-07-01,2011
4985,1529,MASTERCARD,DEBIT,5214969175447510,2016-04-01,439,YES,1,31362.0,2003-10-01,2010
1803,326,VISA,DEBIT,4356308555060320,2021-12-01,452,YES,2,15569.0,2020-02-01,2020
2326,1596,MASTERCARD,DEBIT,5589671096121830,2016-10-01,536,YES,1,16398.0,2014-03-01,2014
21,1596,VISA,CREDIT,4262822146225760,2012-06-01,826,YES,1,6600.0,2001-01-01,2010
995,1596,MASTERCARD,CREDIT,5125930425033870,2022-10-01,60,YES,2,6600.0,2002-02-01,2007
2637,1596,MASTERCARD,DEBIT (PREPAID),5871381416815400,2021-07-01,254,YES,1,59.0,2010-04-01,2010
2958,714,MASTERCARD,DEBIT (PREPAID),5082951387967570,2022-07-01,776,YES,1,42.0,2008-05-01,2014
2616,714,VISA,DEBIT (PREPAID),4636082679216720,2022-11-01,931,YES,2,119.0,2009-04-01,2009
3720,887,VISA,DEBIT,4764601855343040,2006-11-01,823,YES,2,24250.0,2004-07-01,2010
1024,887,VISA,CREDIT,4116906909940120,2024-04-01,22,YES,1,12400.0,2003-02-01,2013
4875,887,VISA,CREDIT,4779198537003940,2022-11-01,322,YES,2,6500.0,2014-09-01,2014
5997,887,MASTERCARD,CREDIT,5925601743609250,2020-07-01,209,YES,1,13900.0,2010-12-01,2010
4006,1425,MASTERCARD,DEBIT (PREPAID),5686159789271660,2015-11-01,950,YES,2,100.0,2013-07-01,2013
1141,1425,MASTERCARD,CREDIT,5264643141041080,2022-03-01,743,YES,1,8000.0,2008-02-01,2010
2600,1425,MASTERCARD,DEBIT (PREPAID),5241188157660830,2018-11-01,876,YES,2,49.0,2009-04-01,2009
2851,1425,DISCOVER,CREDIT,6774837644015380,2020-08-01,620,YES,2,2900.0,2004-05-01,2011
3835,1425,DISCOVER,CREDIT,6898662101270190,2016-01-01,21,YES,1,10400.0,2008-07-01,2014
1015,1425,MASTERCARD,DEBIT (PREPAID),5119018228047320,2023-05-01,793,YES,2,37.0,2003-02-01,2016
5929,1425,MASTERCARD,DEBIT,5751745002272720,2023-12-01,323,NO,2,13606.0,2008-12-01,2016
5386,1425,MASTERCARD,DEBIT,5807898028441890,2024-03-01,591,YES,2,13347.0,2003-11-01,2007
1047,1645,MASTERCARD,DEBIT (PREPAID),5888115186452350,2023-12-01,444,NO,1,54.0,2005-02-01,2007
5878,1645,MASTERCARD,DEBIT,5115977842680830,2024-11-01,328,NO,2,23402.0,2007-12-01,2011
778,1645,VISA,DEBIT,4756811014064550,2020-05-01,369,NO,2,30393.0,2020-01-01,2020
2213,1863,MASTERCARD,DEBIT,5129325410635430,2022-01-01,128,YES,2,1298.0,2009-03-01,2012
5855,1576,MASTERCARD,DEBIT (PREPAID),5253525523982490,2024-11-01,565,YES,1,101.0,2006-12-01,2010
5821,1576,VISA,DEBIT (PREPAID),4585785809501370,2020-09-01,821,YES,1,70.0,2004-12-01,2007
486,1576,MASTERCARD,DEBIT,5408716058769160,2022-07-01,404,YES,3,15163.0,2020-01-01,2020
2480,1576,MASTERCARD,DEBIT (PREPAID),5607503519034020,2022-01-01,70,YES,1,107.0,2005-04-01,2011
5169,1576,VISA,DEBIT,4881313929814340,2009-10-01,863,YES,2,21107.0,2009-10-01,2009
5248,1576,VISA,DEBIT,4736934707075230,2023-03-01,978,YES,1,15807.0,2011-10-01,2011
380,1576,MASTERCARD,DEBIT,5113633089121120,2024-08-01,601,YES,2,18689.0,2019-01-01,2019
2441,1576,MASTERCARD,DEBIT,5753824282810830,2018-01-01,985,YES,2,15839.0,2003-04-01,2010
2658,1268,VISA,CREDIT,4636984888214440,2018-04-01,380,YES,2,5900.0,2010-04-01,2010
4965,1268,MASTERCARD,DEBIT,5961047404971210,2022-06-01,89,NO,1,11726.0,2002-10-01,2011
5520,1268,MASTERCARD,DEBIT,5437744884030860,2022-02-01,753,YES,1,13537.0,2008-11-01,2009
1804,1268,VISA,DEBIT,4674089067309580,2022-07-01,713,YES,1,10609.0,2020-02-01,2020
3820,1565,VISA,CREDIT,4691166269279940,2021-06-01,911,YES,2,2000.0,2007-07-01,2007
3743,1842,VISA,DEBIT,4090165219603660,2023-07-01,593,YES,2,4817.0,2005-07-01,2014
5426,1842,MASTERCARD,CREDIT,5693202604748580,2024-07-01,166,YES,2,1300.0,2005-11-01,2011
1516,664,MASTERCARD,DEBIT,5283468482627170,2023-12-01,465,YES,1,1684.0,2020-02-01,2020
1805,664,VISA,CREDIT,4411219685754970,2024-09-01,926,YES,2,2000.0,2020-02-01,2020
4154,485,MASTERCARD,CREDIT,5980816578498370,2022-04-01,655,YES,1,13200.0,2005-08-01,2009
