card_id,client_id,card_brand,card_type,card_number,expires,cvv,has_chip,num_cards_issued,credit_limit,acct_open_date,year_pin_last_changed
5680,214,Visa,Credit,4159886669620510,2012-11-01,693,YES,3,$0,2012-11-01,2012
5005,771,Mastercard,Debit,5024268740137320,2024-10-01,738,YES,2,$5857,2004-10-01,2007
4986,771,Mastercard,Debit,5778350556346100,2023-01-01,199,YES,2,$17536,2003-10-01,2010
3803,771,Mastercard,Debit (Prepaid),5559733534356390,2020-09-01,153,YES,2,$61,2007-07-01,2016
5104,520,Amex,Credit,371903508360130,2024-04-01,251,YES,1,$13300,2008-10-01,2014
2020,520,Mastercard,Debit,5905896056968970,2022-05-01,924,YES,1,$34278,2001-03-01,2010
4129,520,Mastercard,Debit,5844997309688100,2007-10-01,563,YES,2,$38235,2004-08-01,2016
3948,520,Visa,Debit,4719754046419730,2024-09-01,990,NO,2,$1587,2010-07-01,2013
2659,520,Visa,Debit,4594555086793740,2022-10-01,454,YES,2,$28156,2010-04-01,2010
5468,288,Visa,Credit,4591747777139070,2022-05-01,694,NO,1,$6500,2006-11-01,2018
6039,288,Mastercard,Debit,5592784175875650,2012-10-01,692,YES,2,$4324,2011-12-01,2011
3497,288,Visa,Debit,4495057265994440,2022-01-01,846,YES,2,$1112,2010-06-01,2010
1824,1979,Visa,Credit,4461982939631750,2020-02-01,706,YES,1,$19600,2020-02-01,2020
2548,1979,Visa,Debit,4086265157159120,2023-05-01,965,YES,2,$15182,2007-04-01,2009
4396,1979,Visa,Credit,4813172947971800,2017-05-01,550,YES,1,$14200,2012-08-01,2012
2812,1979,Mastercard,Debit,5393830319691220,2022-08-01,765,YES,1,$30065,2001-05-01,2011
1825,1253,Visa,Credit,4254314337252550,2022-05-01,597,NO,1,$10600,2020-02-01,2020
5691,1253,Visa,Debit,4792077988071120,2020-08-01,969,YES,1,$39764,2013-11-01,2013
3841,1253,Mastercard,Debit,5546499017389140,2023-10-01,468,YES,1,$27208,2008-07-01,2008
2248,1253,Mastercard,Debit,5498290106887750,2016-03-01,927,NO,1,$29637,2010-03-01,2010
1556,1253,Mastercard,Debit,5969016640971730,2020-02-01,625,YES,1,$24442,2020-02-01,2020
2561,1253,Mastercard,Debit,5805455899430050,2024-09-01,461,YES,2,$28390,2008-04-01,2008
4869,311,Amex,Credit,398921295633424,2024-01-01,659,YES,2,$6600,2014-09-01,2014
4094,311,Mastercard,Debit,5922157962642450,2007-10-01,869,YES,1,$11510,1999-08-01,2011
4600,311,Mastercard,Credit,5840051343792980,2012-06-01,650,YES,1,$6400,2006-09-01,2011
93,311,Discover,Credit,6129847719830710,2024-08-01,972,YES,1,$1800,2006-01-01,2007
81,1346,Visa,Credit,4509891646969770,2024-03-01,503,YES,2,$1500,2005-01-01,2009
801,1346,Visa,Debit,4836727908429080,2020-01-01,314,YES,1,$14813,2020-01-01,2020
2877,1622,Mastercard,Debit,5215629197170610,2020-12-01,502,YES,2,$40176,2005-05-01,2009
90,852,Amex,Credit,377759808724051,2023-10-01,360,YES,1,$10300,2006-01-01,2013
1282,852,Visa,Credit,4373234712011850,2020-01-01,735,YES,2,$4400,2011-02-01,2011
4187,852,Visa,Debit,4251519859550270,2019-04-01,637,YES,2,$15878,2006-08-01,2008
4039,1394,Visa,Credit,4812870507989200,2020-06-01,393,YES,2,$8500,2015-07-01,2015
530,1394,Mastercard,Debit,5610324213392850,2023-10-01,951,YES,2,$18022,2020-01-01,2020
3468,1394,Mastercard,Debit,5542638681640100,2016-06-01,555,YES,1,$19597,2010-06-01,2010
6027,1394,Visa,Debit,4365836294015490,2021-09-01,569,YES,1,$51504,2010-12-01,2010
82,957,Visa,Debit,4823239404534030,2021-10-01,123,YES,2,$28717,2005-01-01,2014
5042,957,Amex,Credit,335477025007820,2021-11-01,741,NO,1,$7100,2006-10-01,2006
4532,957,Mastercard,Debit,5405712448987530,2020-06-01,515,NO,1,$27974,2003-09-01,2012
5078,515,Mastercard,Debit,5713915813035530,2022-12-01,155,NO,2,$6629,2007-10-01,2008
5487,515,Mastercard,Debit,5554873957809710,2024-03-01,511,YES,2,$2093,2007-11-01,2015
3984,515,Visa,Debit,4170871321743410,2023-09-01,676,YES,2,$27053,2011-07-01,2011
3235,515,Mastercard,Debit,5870786595656020,2023-05-01,221,YES,2,$15800,2002-06-01,2012
2831,1303,Visa,Debit,4178535461392080,2015-05-01,804,YES,1,$20699,2002-05-01,2008
2705,1303,Visa,Debit,4671850635889890,2020-11-01,859,YES,2,$31662,2012-04-01,2012
6000,1303,Mastercard,Credit,5219123186357730,2023-06-01,5,YES,1,$18900,2010-12-01,2011
5059,1303,Visa,Credit,4135829985251300,2006-11-01,69,YES,2,$14200,2006-10-01,2010
6085,1303,Mastercard,Debit,5434239693376740,2022-12-01,501,YES,2,$25292,2013-12-01,2013
1557,1303,Mastercard,Debit,5483162440698410,2023-03-01,973,YES,1,$19299,2020-02-01,2020
4226,1303,Visa,Debit,4815904170762930,2017-03-01,581,YES,2,$27215,2007-08-01,2010
3765,1287,Mastercard,Debit,5461068745624970,2012-04-01,47,YES,2,$10934,2006-07-01,2015
5564,296,Mastercard,Credit,5831265252494760,2015-04-01,530,YES,2,$20300,2009-11-01,2010
4939,296,Amex,Credit,364958962386268,2012-10-01,140,YES,2,$9700,1999-10-01,2007
3331,296,Visa,Debit (Prepaid),4237846626072610,2023-08-01,204,NO,2,$87,2006-06-01,2006
1330,1059,Visa,Credit,4365828013345600,2023-02-01,945,YES,2,$11700,2013-02-01,2013
2641,1059,Mastercard,Debit,5577607865497290,2024-12-01,463,YES,2,$16460,2010-04-01,2010
4483,1059,Visa,Debit,4602472596754070,2023-04-01,588,YES,1,$27036,2019-08-01,2019
5641,1378,Amex,Credit,343796888595234,2020-06-01,130,YES,2,$3100,2011-11-01,2011
283,1378,Visa,Debit,4686786422368480,2021-08-01,648,YES,1,$21757,2011-01-01,2011
4227,1378,Visa,Debit,4584216972557570,2021-07-01,880,YES,2,$15925,2007-08-01,2007
2921,1378,Amex,Credit,335015591165588,2019-12-01,916,YES,1,$10100,2007-05-01,2016
4066,1297,Mastercard,Debit,5198483282511110,2022-07-01,392,YES,2,$20660,2018-07-01,2018
1242,1297,Visa,Debit,4470355925741360,2022-05-01,231,YES,1,$18301,2010-02-01,2010
5627,1297,Visa,Credit,4118885453058690,2011-05-01,419,YES,2,$14200,2010-11-01,2018
5982,1727,Visa,Debit,4475380884726150,2024-06-01,972,YES,1,$24230,2009-12-01,2011
319,1727,Visa,Debit,4304585079155850,2013-10-01,340,YES,1,$19636,2013-01-01,2013
1379,1727,Mastercard,Debit (Prepaid),5000846807980560,2024-07-01,345,YES,3,$102,2018-02-01,2018
5329,1727,Mastercard,Debit,5655027232477390,2022-09-01,848,YES,2,$21218,2018-10-01,2018
4918,1727,Visa,Debit,4602706416826250,2021-03-01,862,YES,2,$27066,2018-09-01,2018
3766,1727,Mastercard,Debit,5180082121310710,2016-06-01,148,YES,2,$19723,2006-07-01,2010
1826,310,Visa,Debit,4906910670363160,2020-12-01,443,YES,2,$21990,2020-02-01,2020
531,310,Mastercard,Debit,5037135277339670,2021-11-01,719,YES,2,$26251,2020-01-01,2020
1359,673,Visa,Debit,4815588963693440,2022-04-01,752,NO,2,$14614,2015-02-01,2015
2422,673,Visa,Credit,4239689640583420,2022-11-01,10,YES,1,$12800,2001-04-01,2003
978,673,Mastercard,Debit,5965680471968380,2006-02-01,491,YES,2,$17897,2000-02-01,2013
1827,673,Visa,Credit,4023269244492110,2024-06-01,413,YES,1,$8700,2020-02-01,2020
4570,1283,Amex,Credit,388335286539294,2021-09-01,695,YES,2,$19500,2005-09-01,2007
2341,1283,Mastercard,Debit,5418596356337170,2015-06-01,899,YES,1,$24111,2015-03-01,2015
5305,1283,Mastercard,Debit,5930575507132280,2023-06-01,751,YES,1,$34839,2015-10-01,2015
3469,1283,Mastercard,Credit,5293527173763220,2023-04-01,542,YES,1,$12800,2010-06-01,2012
5404,1239,Mastercard,Credit,5073085904399850,2021-10-01,19,YES,2,$9600,2004-11-01,2011
3744,1239,Visa,Debit,4046787704522230,2022-04-01,654,YES,2,$15112,2005-07-01,2016
532,1239,Mastercard,Credit,5539431041002730,2024-09-01,932,YES,2,$11100,2020-01-01,2020
1243,1239,Visa,Debit,4488660162981930,2023-06-01,852,YES,1,$14295,2010-02-01,2010
533,1691,Mastercard,Credit,5618482408174950,2020-02-01,793,YES,1,$5400,2020-01-01,2020
225,1078,Mastercard,Debit,5792661772040760,2023-10-01,862,YES,2,$18092,2010-01-01,2015
5488,1078,Mastercard,Debit,5446646218200600,2022-12-01,473,YES,2,$23244,2007-11-01,2007
4397,124,Visa,Debit,4886036634951650,2023-04-01,841,YES,1,$12639,2012-08-01,2012
4022,124,Mastercard,Debit,5208111902646300,2021-12-01,143,YES,1,$13482,2014-07-01,2014
3050,124,Mastercard,Debit,5683051566552760,2024-03-01,924,YES,1,$13022,2010-05-01,2010
2725,124,Mastercard,Debit,5024398810633930,2020-02-01,575,NO,2,$23999,2014-04-01,2014
2819,99,Visa,Debit,4388509355512100,2020-01-01,52,YES,2,$12837,2001-05-01,2013
3345,99,Mastercard,Debit,5133994303927340,2012-07-01,12,YES,1,$25177,2007-06-01,2012
2869,99,Visa,Credit,4999872563975230,2006-01-01,258,YES,1,$18800,2004-05-01,2011
2736,1722,Visa,Credit,4012239673381940,2020-03-01,960,YES,2,$3900,2014-04-01,2014
427,562,Discover,Credit,6491563889949650,2023-02-01,834,YES,2,$7200,2020-01-01,2020
3250,750,Mastercard,Debit,5040046262063370,2024-12-01,731,YES,2,$11749,2003-06-01,2015
4550,750,Mastercard,Debit (Prepaid),5361683790644830,2021-01-01,225,YES,1,$77,2004-09-01,2011
5251,1223,Visa,Debit,4239806874218450,2011-11-01,564,YES,2,$86262,2011-10-01,2011
1042,1223,Visa,Debit,4546418791213680,2010-06-01,955,YES,1,$92939,2004-02-01,2011
384,1223,Visa,Debit,4025546651211980,2024-02-01,741,YES,2,$64613,2019-01-01,2019
1828,1319,Visa,Debit,4576325893639020,2020-02-01,8,YES,2,$27305,2020-02-01,2020
4271,575,Visa,Debit,4816684331004030,2023-01-01,757,YES,1,$24546,2008-08-01,2010
369,575,Mastercard,Debit,5313945757861650,2018-09-01,764,YES,1,$25121,2018-01-01,2018
3663,575,Discover,Credit,6733959530204170,2022-09-01,878,YES,1,$17000,2001-07-01,2018
5278,575,Visa,Credit,4506945480857980,2023-05-01,476,YES,2,$6800,2013-10-01,2013
4360,575,Mastercard,Credit,5891397747740840,2013-12-01,198,YES,2,$15100,2011-08-01,2011
3842,428,Mastercard,Credit,5479226934776670,2013-09-01,276,YES,1,$14300,2008-07-01,2008
1351,428,Amex,Credit,340213655737651,2024-11-01,108,YES,2,$8800,2015-02-01,2015
3126,828,Visa,Credit,4073585160932950,2023-05-01,635,YES,2,$4100,2012-05-01,2012
4235,828,Amex,Credit,354919576312722,2021-08-01,795,YES,1,$9500,2008-08-01,2016
3767,828,Mastercard,Credit,5569011066508190,2010-06-01,780,YES,1,$8500,2006-07-01,2011
1829,1580,Visa,Debit,4699690787956730,2023-05-01,5,NO,2,$21741,2020-02-01,2020
1830,1580,Visa,Debit,4748742930224050,2020-09-01,974,YES,1,$1741,2020-02-01,2020
1558,1570,Mastercard,Debit (Prepaid),5941982171557630,2021-04-01,756,YES,2,$74,2020-02-01,2020
1831,1570,Visa,Credit,4224965156816540,2024-02-01,389,NO,1,$8700,2020-02-01,2020
534,1570,Mastercard,Debit (Prepaid),5515026771729880,2024-03-01,311,YES,1,$63,2020-01-01,2020
221,846,Amex,Credit,371624685132627,2022-10-01,297,YES,2,$18400,2010-01-01,2015
2789,846,Visa,Credit,4682031333555580,2022-12-01,219,YES,2,$9700,2019-04-01,2019
3886,846,Mastercard,Credit,5437152511733310,2022-01-01,853,YES,1,$13800,2009-07-01,2017
3443,846,Visa,Credit,4518067619451760,2020-06-01,429,YES,2,$0,2009-06-01,2011
1244,666,Visa,Debit,4422198494122150,2020-10-01,852,YES,2,$22501,2010-02-01,2010
4838,335,Visa,Debit,4680510288921420,2013-09-01,217,YES,2,$25307,2012-09-01,2012
5131,335,Visa,Debit,4414800408438410,2020-06-01,833,YES,1,$23401,2008-10-01,2011
353,335,Mastercard,Debit,5039380212110230,2020-07-01,830,YES,1,$34385,2016-01-01,2016
5016,639,Visa,Debit,4201603557566120,2023-01-01,380,YES,2,$15485,2004-10-01,2010
129,639,Mastercard,Debit,5903118148557390,2022-11-01,939,NO,3,$14156,2007-01-01,2018
4877,639,Visa,Credit,4433520087348350,2021-11-01,303,YES,2,$12400,2014-09-01,2014
4833,639,Mastercard,Debit,5653383391642960,2024-05-01,280,YES,2,$14850,2012-09-01,2012
3673,386,Mastercard,Debit,5639527120868390,2023-10-01,126,YES,1,$25093,2002-07-01,2006
535,886,Mastercard,Debit,5283951994405150,2020-01-01,201,NO,1,$19991,2020-01-01,2020
536,297,Mastercard,Debit (Prepaid),5876773249686690,2022-09-01,942,YES,2,$29,2020-01-01,2020
1832,1860,Visa,Debit,4786571889403860,2023-08-01,592,YES,2,$28422,2020-02-01,2020
1833,1860,Visa,Credit,4061205624693610,2020-02-01,148,YES,1,$10100,2020-02-01,2020
4244,1860,Mastercard,Debit (Prepaid),5565765822212470,2023-12-01,119,YES,2,$40,2008-08-01,2018
211,581,Visa,Debit,4566018104845490,2020-08-01,490,YES,1,$12589,2009-01-01,2011
2320,581,Visa,Debit,4997480551334710,2023-09-01,51,YES,2,$11885,2013-03-01,2013
3691,581,Mastercard,Debit,5572601780823600,2024-03-01,642,YES,1,$18820,2003-07-01,2008
4615,1910,Visa,Debit,4101200741078800,2020-06-01,810,YES,2,$8562,2006-09-01,2008
5505,1910,Visa,Debit,4153032185259100,2022-05-01,614,YES,1,$5933,2007-11-01,2009
3242,1910,Visa,Debit (Prepaid),4227171668701150,2024-10-01,319,YES,2,$33,2002-06-01,2018
3288,1910,Mastercard,Debit,5465784735932040,2021-08-01,490,YES,1,$10764,2005-06-01,2007
1559,731,Mastercard,Credit,5448351633948320,2020-06-01,592,YES,1,$8900,2020-02-01,2020
5659,731,Visa,Debit,4778187080028210,2024-01-01,74,YES,2,$6781,2011-11-01,2011
802,731,Visa,Debit,4514571438412410,2020-01-01,377,YES,2,$12116,2020-01-01,2020
1111,21,Mastercard,Debit,5962105909908850,2021-08-01,615,YES,2,$21131,2007-02-01,2007
2745,21,Mastercard,Debit,5977475805952050,2015-06-01,815,YES,2,$13383,2015-04-01,2015
4769,21,Mastercard,Debit (Prepaid),5491556655486860,2023-05-01,226,YES,1,$58,2010-09-01,2010
5777,273,Discover,Credit,6375330614788150,2021-02-01,523,YES,2,$14600,2002-12-01,2008
397,63,Amex,Credit,356226851008135,2020-01-01,792,NO,1,$6600,2020-01-01,2020
2805,63,Visa,Debit,4128926575959190,2020-06-01,827,YES,1,$23806,1999-05-01,2008
60,63,Visa,Debit,4840372814737200,2022-11-01,357,YES,2,$17082,2004-01-01,2011
5489,63,Mastercard,Debit,5573468131965560,2024-09-01,258,YES,1,$16422,2007-11-01,2011
4632,63,Mastercard,Debit,5566429737412050,2024-04-01,6,YES,1,$15353,2007-09-01,2011
4067,63,Mastercard,Debit (Prepaid),5570187893542290,2024-07-01,610,YES,1,$66,2018-07-01,2018
537,786,Mastercard,Debit,5360341319255160,2024-07-01,985,YES,2,$7221,2020-01-01,2020
1834,786,Visa,Debit,4892181339731570,2022-07-01,846,YES,2,$21032,2020-02-01,2020
538,1886,Mastercard,Credit,5437743244958180,2022-09-01,676,YES,1,$11900,2020-01-01,2020
803,1886,Visa,Debit,4064511982908640,2020-02-01,861,YES,2,$15328,2020-01-01,2020
270,103,Mastercard,Debit,5593047322938360,2020-02-01,697,YES,1,$15023,2011-01-01,2011
5113,103,Mastercard,Credit,5027469645306340,2023-03-01,841,YES,2,$8500,2008-10-01,2008
3930,103,Mastercard,Debit,5260164218460490,2014-12-01,234,YES,2,$17667,2010-07-01,2011
110,103,Visa,Debit,4891248998438640,2023-04-01,860,YES,2,$20549,2006-01-01,2007
967,103,Mastercard,Debit,5998541932516710,2009-11-01,863,YES,1,$1738,1999-02-01,2007
5681,1193,Visa,Debit,4933381182408320,2020-11-01,961,YES,1,$34013,2012-11-01,2012
4023,1193,Mastercard,Debit,5896188747962560,2022-12-01,194,YES,1,$38290,2014-07-01,2014
5962,1193,Mastercard,Debit,5429242008081570,2018-12-01,151,YES,1,$17718,2009-12-01,2010
4533,1193,Mastercard,Debit,5485368757971900,2020-01-01,442,NO,1,$25878,2003-09-01,2009
2963,1193,Mastercard,Debit,5771106543332280,2013-03-01,600,YES,1,$22858,2008-05-01,2010
5881,585,Mastercard,Debit,5035566276017340,2024-09-01,348,NO,1,$19913,2007-12-01,2010
1560,1532,Mastercard,Debit,5146721520853890,2022-06-01,597,YES,1,$18648,2020-02-01,2020
3215,1958,Mastercard,Debit,5622888585637620,2023-01-01,818,YES,1,$9676,2000-06-01,2009
3680,1958,Visa,Credit,4090651468730800,2024-07-01,347,YES,2,$4900,2002-07-01,2004
1283,1958,Visa,Debit (Prepaid),4015493899295530,2023-04-01,455,YES,1,$62,2011-02-01,2011
3578,1958,Mastercard,Debit,5331374110302610,2020-08-01,392,YES,1,$17957,2014-06-01,2014
3843,1958,Mastercard,Credit,5120155075854700,2023-10-01,69,YES,2,$13100,2008-07-01,2008
4594,744,Discover,Credit,6907469862919140,2021-01-01,78,YES,1,$10700,2006-09-01,2017
5720,744,Amex,Credit,397876125303268,2022-04-01,283,YES,1,$14400,2016-11-01,2016
4571,744,Amex,Credit,320874983741928,2021-08-01,637,YES,1,$20400,2005-09-01,2016
4158,744,Mastercard,Debit,5216119435076200,2024-12-01,938,YES,2,$1816,2005-08-01,2009
2849,744,Amex,Credit,388894604011447,2009-11-01,475,YES,2,$2200,2004-05-01,2008
4140,1836,Visa,Credit,4477205451217980,2020-01-01,510,YES,2,$4600,2004-08-01,2011
2450,477,Visa,Debit (Prepaid),4832425456568310,2022-12-01,771,YES,2,$91,2003-04-01,2015
2692,477,Mastercard,Credit,5573356132288870,2024-02-01,39,NO,2,$14400,2012-04-01,2012
1064,477,Visa,Debit,4990883053108040,2007-09-01,717,YES,1,$18647,2005-02-01,2007
4168,477,Visa,Credit,4205703038691360,2020-10-01,715,YES,1,$18100,2005-08-01,2008
3419,477,Mastercard,Debit (Prepaid),5452849951871910,2020-04-01,510,YES,2,$35,2009-06-01,2009
1835,1713,Visa,Debit,4798004786727360,2023-04-01,439,YES,1,$19079,2020-02-01,2020
804,1506,Visa,Debit,4146173833591120,2020-02-01,127,YES,1,$10686,2020-01-01,2020
1836,1506,Visa,Debit,4170284395296710,2021-02-01,886,YES,2,$30000,2020-02-01,2020
3706,357,Visa,Debit,4908013395790270,2021-07-01,30,YES,1,$41221,2003-07-01,2011
2085,357,Mastercard,Debit,5565610768898340,2024-07-01,214,YES,1,$29170,2005-03-01,2006
5481,357,Discover,Credit,6194011434705930,2022-04-01,513,YES,3,$19800,2007-11-01,2011
2832,357,Visa,Credit,4227790214165420,2022-04-01,326,YES,2,$14500,2002-05-01,2007
4883,535,Mastercard,Credit,5449971634656590,2024-06-01,172,YES,2,$12200,2015-09-01,2015
1085,778,Mastercard,Debit,5726263807352660,2022-03-01,675,YES,2,$1500,2006-02-01,2018
3228,778,Visa,Credit,4367416449267710,2014-08-01,163,NO,1,$13700,2001-06-01,2005
539,778,Mastercard,Debit,5103357334539480,2023-09-01,3,YES,2,$15895,2020-01-01,2020
1837,950,Visa,Credit,4989332552056920,2020-04-01,250,YES,1,$3000,2020-02-01,2020
2562,1080,Mastercard,Debit,5657550046539670,2021-06-01,692,YES,1,$1470,2008-04-01,2008
5844,1080,Visa,Credit,4590969585932290,2023-12-01,836,YES,2,$5500,2005-12-01,2010
1838,1197,Visa,Debit,4320531705592790,2021-12-01,275,YES,2,$4326,2020-02-01,2020
1839,1197,Visa,Credit,4713354839986610,2023-05-01,290,YES,2,$13600,2020-02-01,2020
540,1197,Mastercard,Debit,5083490519087270,2022-01-01,232,YES,1,$37002,2020-01-01,2020
4689,711,Visa,Debit,4460024958657540,2020-01-01,704,YES,2,$9562,2008-09-01,2011
3995,1731,Mastercard,Debit,5872752390879510,2020-09-01,772,YES,1,$18244,2012-07-01,2012
4888,1731,Visa,Debit (Prepaid),4662000840694240,2023-09-01,924,YES,2,$81,2015-09-01,2015
34,1731,Amex,Credit,375953550153829,2022-12-01,888,YES,1,$13700,2003-01-01,2017
5930,1731,Mastercard,Credit,5225763870748430,2020-06-01,627,YES,1,$6000,2008-12-01,2010
2797,1731,Mastercard,Debit,5543346867967370,2024-11-01,275,YES,1,$16409,1998-05-01,2008
4616,1731,Visa,Debit,4601299602284610,2022-03-01,652,YES,2,$15822,2006-09-01,2009
5810,451,Mastercard,Debit,5238065973168610,2023-09-01,266,YES,2,$1447,2004-12-01,2010
3768,451,Mastercard,Credit,5187091395766790,2020-05-01,843,YES,3,$6600,2006-07-01,2010
3786,1290,Visa,Credit,4603076242608160,2009-10-01,377,YES,1,$15700,2006-07-01,2011
3629,1290,Mastercard,Debit,5588067020596080,2021-01-01,208,YES,2,$26704,2018-06-01,2018
2530,1817,Mastercard,Debit,5686575699244480,2024-12-01,666,YES,2,$43033,2007-04-01,2013
1444,56,Discover,Credit,6658549025356900,2024-02-01,578,YES,1,$5800,2020-02-01,2020
805,56,Visa,Credit,4609674436334770,2023-07-01,820,YES,1,$6900,2020-01-01,2020
4949,1383,Mastercard,Debit,5027291418907390,2022-02-01,118,YES,1,$17432,2001-10-01,2014
3146,1915,Mastercard,Debit,5937648730770380,2024-12-01,903,YES,1,$34453,2014-05-01,2014
4116,1915,Mastercard,Credit,5892514772578310,2023-04-01,771,YES,1,$14800,2003-08-01,2018
5031,1915,Visa,Debit,4750687309919000,2021-02-01,667,YES,1,$2603,2005-10-01,2012
2113,1915,Mastercard,Debit,5409845888265720,2023-10-01,832,YES,2,$11568,2006-03-01,2008
3229,1882,Visa,Debit,4848394515179450,2024-01-01,918,YES,1,$35943,2001-06-01,2009
2672,1882,Discover,Credit,6504367247289960,2019-01-01,580,YES,1,$13600,2011-04-01,2011
5882,1882,Mastercard,Debit,5964535277999790,2022-03-01,245,YES,2,$8671,2007-12-01,2009
3556,1467,Visa,Debit,4479897458047270,2024-12-01,411,YES,1,$24498,2012-06-01,2012
5132,1791,Visa,Debit,4270283600301120,2020-09-01,51,YES,1,$21751,2008-10-01,2008
2215,1791,Mastercard,Debit,5324796450432100,2022-11-01,746,YES,3,$18021,2009-03-01,2009
4587,1791,Visa,Debit,4510686870861750,2023-01-01,713,YES,2,$7830,2005-09-01,2010
2142,447,Mastercard,Debit,5345290500556930,2021-12-01,888,YES,2,$17980,2007-03-01,2007
4617,447,Visa,Credit,4659755318123490,2024-01-01,764,YES,2,$9000,2006-09-01,2008
5405,447,Mastercard,Debit,5357793088955280,2012-07-01,544,YES,1,$16034,2004-11-01,2013
3692,447,Mastercard,Debit,5625327420318300,2022-12-01,428,YES,2,$323,2003-07-01,2009
3865,447,Visa,Debit,4607469261117910,2021-06-01,388,YES,1,$6611,2008-07-01,2008
4967,1640,Mastercard,Debit,5592976284572730,2023-06-01,696,YES,1,$14231,2002-10-01,2010
5171,1640,Visa,Credit,4897415542074810,2019-01-01,363,YES,1,$11400,2009-10-01,2009
1065,1640,Visa,Credit,4533131033936540,2021-10-01,612,YES,2,$5900,2005-02-01,2009
4795,636,Visa,Debit,4711994375142420,2022-04-01,577,YES,1,$3915,2010-09-01,2010
3420,636,Mastercard,Debit,5898219587988120,2022-08-01,295,YES,2,$8882,2009-06-01,2015
4361,636,Mastercard,Debit,5673609398481610,2020-02-01,990,YES,1,$1218,2011-08-01,2012
284,636,Visa,Debit,4071490746118660,2020-07-01,498,YES,1,$12057,2011-01-01,2018
4169,782,Visa,Debit,4310420575646290,2023-01-01,18,YES,2,$13435,2005-08-01,2008
3051,782,Mastercard,Debit,5863102770923370,2024-03-01,62,NO,2,$13055,2010-05-01,2010
2216,782,Mastercard,Debit (Prepaid),5659519661095760,2020-10-01,634,YES,2,$85,2009-03-01,2011
29,316,Visa,Credit,4934996934968530,2021-04-01,547,YES,3,$1200,2002-01-01,2011
2038,316,Visa,Credit,4331814593567420,2023-01-01,448,YES,2,$10500,2002-03-01,2010
4125,316,Amex,Credit,383176667828985,2021-10-01,459,YES,2,$9300,2004-08-01,2008
5857,316,Mastercard,Debit,5603296596869730,2021-06-01,386,YES,1,$14056,2006-12-01,2008
1211,1192,Mastercard,Debit,5303411542373680,2023-10-01,305,YES,1,$2001,2010-02-01,2018
541,787,Mastercard,Debit (Prepaid),5536825392398620,2024-11-01,829,YES,1,$80,2020-01-01,2020
1561,787,Mastercard,Credit,5736136415216030,2020-02-01,332,YES,1,$19500,2020-02-01,2020
1562,251,Mastercard,Debit,5179703588055800,2022-01-01,41,YES,1,$14797,2020-02-01,2020
806,251,Visa,Debit,4263037313230470,2021-04-01,719,YES,1,$14420,2020-01-01,2020
1563,1351,Mastercard,Credit,5250335239588570,2020-02-01,728,YES,2,$13600,2020-02-01,2020
3769,490,Mastercard,Debit,5302369835874370,2024-09-01,368,YES,2,$3013,2006-07-01,2006
5963,490,Mastercard,Debit,5277210517488880,2024-05-01,589,YES,1,$22304,2009-12-01,2010
176,490,Visa,Debit,4654267845248710,2021-10-01,929,YES,3,$30242,2008-01-01,2013
5133,490,Visa,Debit,4048588745318460,2019-07-01,741,YES,1,$12948,2008-10-01,2008
1564,1935,Mastercard,Debit,5677329350701310,2020-10-01,768,YES,1,$20695,2020-02-01,2020
542,1935,Mastercard,Debit,5708163356892630,2020-01-01,148,YES,2,$23716,2020-01-01,2020
1840,1935,Visa,Debit,4172298033102500,2020-05-01,477,YES,1,$17223,2020-02-01,2020
4601,387,Mastercard,Debit (Prepaid),5954988204081790,2015-11-01,200,YES,2,$49,2006-09-01,2010
3103,869,Visa,Debit,4705406456208640,2022-04-01,542,YES,2,$19792,2011-05-01,2011
3104,869,Visa,Debit (Prepaid),4751613092399340,2024-09-01,600,YES,2,$76,2011-05-01,2011
4405,869,Mastercard,Debit,5176023312287830,2023-10-01,444,YES,1,$19811,2013-08-01,2013
3517,869,Mastercard,Debit,5737557443858190,2020-11-01,462,YES,2,$17602,2011-06-01,2011
5490,869,Mastercard,Debit (Prepaid),5709040626294720,2021-04-01,579,YES,1,$96,2007-11-01,2011
1565,1865,Mastercard,Credit,5571567914533580,2023-01-01,845,YES,2,$36900,2020-02-01,2020
1841,268,Visa,Debit,4772137298381080,2020-02-01,231,YES,2,$14263,2020-02-01,2020
1566,268,Mastercard,Debit,5458281950154230,2020-02-01,671,YES,2,$3013,2020-02-01,2020
543,268,Mastercard,Debit,5171844589281130,2023-12-01,998,YES,2,$17789,2020-01-01,2020
6067,1124,Mastercard,Debit,5128558439499170,2021-03-01,199,YES,1,$7184,2012-12-01,2012
5437,1124,Visa,Debit (Prepaid),4891182896802210,2022-05-01,936,YES,1,$62,2005-11-01,2007
4130,1124,Mastercard,Credit,5252814681308250,2023-03-01,635,YES,2,$8300,2004-08-01,2018
1245,721,Visa,Credit,4024411952428030,2022-04-01,865,YES,1,$11900,2010-02-01,2014
3949,721,Visa,Credit,4472564488537910,2018-12-01,194,NO,2,$2000,2010-07-01,2010
4426,721,Mastercard,Debit,5869951817550270,2023-09-01,672,YES,2,$12827,2014-08-01,2014
2563,721,Mastercard,Credit,5933265709179130,2010-09-01,730,YES,1,$10800,2008-04-01,2012
3361,721,Visa,Debit,4093356206877400,2021-06-01,202,YES,1,$8400,2007-06-01,2008
4377,721,Visa,Credit,4650428198678080,2011-10-01,741,YES,2,$6700,2011-08-01,2011
